,rid,sid,text,category_polarity_list,categorys,category_num
958,48,48:4,It is easily portable and I take it everywhere I go and might require internet access.,"[('LAPTOP#PORTABILITY', 'positive')]",['LAPTOP#PORTABILITY'],1
959,48,48:5,The screen is very large and crystal clear with amazing colors and resolution.,"[('DISPLAY#DESIGN_FEATURES', 'positive'), ('DISPLAY#QUALITY', 'positive')]","['DISPLAY#DESIGN_FEATURES', 'DISPLAY#QUALITY']",2
960,48,48:6,The keyboard is slick and quiet and not bulky like some other laptops I have had in the past.,[],[],0
961,48,48:7,The processor is very quick and effective as I load webpages and applications.,"[('CPU#OPERATION_PERFORMANCE', 'positive')]",['CPU#OPERATION_PERFORMANCE'],1
962,48,48:8,It is quiet and a real joy to watch work.,"[('LAPTOP#QUALITY', 'positive'), ('LAPTOP#OPERATION_PERFORMANCE', 'positive')]","['LAPTOP#QUALITY', 'LAPTOP#OPERATION_PERFORMANCE']",2
963,48,48:9,I love it and will probably get another one when this goes to the Laptop in the sky!!,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
964,383,383:0,Overall this laptop is great.,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
965,383,383:1,"It has plenty of memory, lots of hard drive, and great graphics.","[('MEMORY#DESIGN_FEATURES', 'positive'), ('HARD_DISC#DESIGN_FEATURES', 'positive'), ('GRAPHICS#GENERAL', 'positive')]","['MEMORY#DESIGN_FEATURES', 'HARD_DISC#DESIGN_FEATURES', 'GRAPHICS#GENERAL']",3
966,383,383:2,It runs very quiet too which is a plus.,"[('LAPTOP#QUALITY', 'positive')]",['LAPTOP#QUALITY'],1
967,383,383:3,The only bad thing about it is they give you the worst batteries possible.,"[('BATTERY#GENERAL', 'negative')]",['BATTERY#GENERAL'],1
968,383,383:4,They only stay charged a little over an hour.,"[('BATTERY#OPERATION_PERFORMANCE', 'negative')]",['BATTERY#OPERATION_PERFORMANCE'],1
969,383,383:5,"Laptops are usually used on the go, so why not give you a better battery?","[('BATTERY#GENERAL', 'negative')]",['BATTERY#GENERAL'],1
970,372,372:0,This a starter notebook.,[],[],0
971,372,372:1,The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.,"[('CPU#OPERATION_PERFORMANCE', 'negative'), ('CPU#MISCELLANEOUS', 'negative')]","['CPU#OPERATION_PERFORMANCE', 'CPU#MISCELLANEOUS']",2
972,372,372:2,The notebook is lacking a HDMI port and a S-video port that would enable one to hook it to a TV.,"[('LAPTOP#DESIGN_FEATURES', 'negative'), ('LAPTOP#CONNECTIVITY', 'negative')]","['LAPTOP#DESIGN_FEATURES', 'LAPTOP#CONNECTIVITY']",2
973,372,372:3,If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor.,[],[],0
974,372,372:4,I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations.,[],[],0
975,372,372:5,It is a cheap throw together.,"[('LAPTOP#QUALITY', 'negative')]",['LAPTOP#QUALITY'],1
976,372,372:6,Save your money and go for a better device.,"[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
977,375,375:0,This laptop is a great price and has a sleek look.,"[('LAPTOP#PRICE', 'positive'), ('LAPTOP#DESIGN_FEATURES', 'positive')]","['LAPTOP#PRICE', 'LAPTOP#DESIGN_FEATURES']",2
978,375,375:1,Runs smooth and quick.,"[('LAPTOP#OPERATION_PERFORMANCE', 'positive')]",['LAPTOP#OPERATION_PERFORMANCE'],1
979,375,375:2,"I wish it had a webcam though, then it would be perfect!","[('LAPTOP#DESIGN_FEATURES', 'negative'), ('LAPTOP#GENERAL', 'positive')]","['LAPTOP#DESIGN_FEATURES', 'LAPTOP#GENERAL']",2
980,376,376:0,I Love my new computer!,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
981,376,376:1,Its fast and another thing I like is that it has three USB ports.,"[('LAPTOP#OPERATION_PERFORMANCE', 'positive'), ('LAPTOP#DESIGN_FEATURES', 'positive')]","['LAPTOP#OPERATION_PERFORMANCE', 'LAPTOP#DESIGN_FEATURES']",2
982,376,376:2,I love to write and play with graphics and html programming and my new Toshiba works great on both!,"[('LAPTOP#MISCELLANEOUS', 'positive')]",['LAPTOP#MISCELLANEOUS'],1
983,376,376:3,Thank you for your great product!,"[('LAPTOP#GENERAL', 'positive'), ('COMPANY#GENERAL', 'positive')]","['LAPTOP#GENERAL', 'COMPANY#GENERAL']",2
984,377,377:0,Everything about this computer is easy to use.,"[('LAPTOP#USABILITY', 'positive')]",['LAPTOP#USABILITY'],1
985,377,377:1,wonderful features.,"[('LAPTOP#DESIGN_FEATURES', 'positive')]",['LAPTOP#DESIGN_FEATURES'],1
986,377,377:2,The only thing is that the battery won't last more than 1/2 an hour.,"[('BATTERY#OPERATION_PERFORMANCE', 'negative')]",['BATTERY#OPERATION_PERFORMANCE'],1
987,377,377:3,It discharges too quickly.,"[('BATTERY#OPERATION_PERFORMANCE', 'negative')]",['BATTERY#OPERATION_PERFORMANCE'],1
988,377,377:4,"Kind of annoying, but I still love the laptop.","[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
989,387,387:0,It has good speed and plenty of hard drive space.,"[('LAPTOP#OPERATION_PERFORMANCE', 'positive'), ('HARD_DISC#DESIGN_FEATURES', 'positive')]","['LAPTOP#OPERATION_PERFORMANCE', 'HARD_DISC#DESIGN_FEATURES']",2
990,387,387:1,The only downfall is the volume control.,"[('MULTIMEDIA_DEVICES#GENERAL', 'negative')]",['MULTIMEDIA_DEVICES#GENERAL'],1
991,387,387:2,The wheel that turns the volume up and down doesn't work in real time.,"[('MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'negative')]",['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE'],1
992,387,387:3,I have to keep turning it until it decides to lower and there is no mute.,"[('MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'negative'), ('MULTIMEDIA_DEVICES#USABILITY', 'negative'), ('MULTIMEDIA_DEVICES#DESIGN_FEATURES', 'negative')]","['MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE', 'MULTIMEDIA_DEVICES#USABILITY', 'MULTIMEDIA_DEVICES#DESIGN_FEATURES']",3
993,290,290:0,I bought my macbook a few months ago and it has been my baby ever since.,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
994,290,290:1,I love it so much.,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
995,290,290:2,"It has come into good use for my finances, scheduling, my parents business expenses, and it is definitely amazing for gaming.","[('LAPTOP#MISCELLANEOUS', 'positive')]",['LAPTOP#MISCELLANEOUS'],1
996,290,290:3,"The best thing is even while doing almost ten or twenty things at once, it never slows down.","[('LAPTOP#OPERATION_PERFORMANCE', 'positive')]",['LAPTOP#OPERATION_PERFORMANCE'],1
997,290,290:4,It's just as fast with one program open as it is with sixteen open.,"[('LAPTOP#OPERATION_PERFORMANCE', 'positive')]",['LAPTOP#OPERATION_PERFORMANCE'],1
998,290,290:5,It works exactly like it did the day I took it out of the box.,"[('LAPTOP#OPERATION_PERFORMANCE', 'positive'), ('LAPTOP#QUALITY', 'positive')]","['LAPTOP#OPERATION_PERFORMANCE', 'LAPTOP#QUALITY']",2
999,290,290:6,GREAT INVESTMENT!,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1000,361,361:0,I purchased this laptop while on a business trip to keep up with my email.,[],[],0
1001,361,361:1,I had left my regular laptop at home and needed something to use while out of town .,[],[],0
1002,361,361:2,The price and features more than met my needs.,"[('LAPTOP#PRICE', 'positive'), ('LAPTOP#DESIGN_FEATURES', 'positive')]","['LAPTOP#PRICE', 'LAPTOP#DESIGN_FEATURES']",2
1003,361,361:3,I love WIndows 7 which is a vast improvment over Vista.,[],[],0
1004,361,361:4,The feature are good enough for what I need.,"[('LAPTOP#DESIGN_FEATURES', 'positive')]",['LAPTOP#DESIGN_FEATURES'],1
1005,45,45:0,I love my macbook pro!,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1006,45,45:1,I have been a mac user since the mid 90s.,[],[],0
1007,45,45:2,I grew up in a design family so it only made sense.,[],[],0
1008,45,45:3,My laptop is almost 2yrs old and I have never had any problems with it.,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1009,45,45:4,If you are a PC user looking to convert I would HIGHLY recommend it!,"[('LAPTOP#MISCELLANEOUS', 'positive')]",['LAPTOP#MISCELLANEOUS'],1
1010,45,45:5,It may take a little getting used to but you don't have to worry about viruses or other headaches.,"[('LAPTOP#USABILITY', 'negative'), ('LAPTOP#QUALITY', 'positive')]","['LAPTOP#USABILITY', 'LAPTOP#QUALITY']",2
1011,45,45:6,Not to mention the fact that your mac comes fully loaded with all necessary basic programs.,"[('LAPTOP#DESIGN_FEATURES', 'positive')]",['LAPTOP#DESIGN_FEATURES'],1
1012,45,45:7,I am ADDICTED to photo booth!,"[('SOFTWARE#GENERAL', 'positive')]",['SOFTWARE#GENERAL'],1
1013,45,45:8,It is SO much fun to play with.,"[('SOFTWARE#GENERAL', 'positive')]",['SOFTWARE#GENERAL'],1
1014,45,45:9,I work with kids and they love making short videos on there.,"[('SOFTWARE#MISCELLANEOUS', 'positive')]",['SOFTWARE#MISCELLANEOUS'],1
1015,45,45:10,"I am able to organize my pics, music and files easily.","[('SOFTWARE#USABILITY', 'positive')]",['SOFTWARE#USABILITY'],1
1016,45,45:11,If you have any creativity in you do yourself a favor and get a mac!,"[('LAPTOP#GENERAL', 'positive'), ('COMPANY#GENERAL', 'positive')]","['LAPTOP#GENERAL', 'COMPANY#GENERAL']",2
1017,291,291:0,"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc.",[],[],0
1018,291,291:1,I love the keyboard.,"[('KEYBOARD#GENERAL', 'positive')]",['KEYBOARD#GENERAL'],1
1019,291,291:2,Most laptops and notebooks are difficult to key on.,[],[],0
1020,291,291:3,This unit is not.,[],[],0
1021,173,173:0,The display is awesome.,"[('DISPLAY#GENERAL', 'positive')]",['DISPLAY#GENERAL'],1
1022,173,173:1,The resolution is even higher then any other laptop on the market.,[],[],0
1023,173,173:2,Only thing I would want to add to this is an internal bluray read/write drive.,"[('LAPTOP#DESIGN_FEATURES', 'neutral')]",['LAPTOP#DESIGN_FEATURES'],1
1024,173,173:3,But other than that I am blown away by all the features this laptop offers.,"[('LAPTOP#DESIGN_FEATURES', 'positive')]",['LAPTOP#DESIGN_FEATURES'],1
1025,36,36:0,I think this computer is super lame.,"[('LAPTOP#QUALITY', 'negative')]",['LAPTOP#QUALITY'],1
1026,36,36:1,I dont understand how anyone can think this is a great product worth purchasing.,"[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1027,36,36:2,I went to my local Best Buy looking for a new laptop since mine broke.,[],[],0
1028,36,36:3,I decided to get this pile of crap on a whim and totally freaking regret it.,"[('LAPTOP#QUALITY', 'negative')]",['LAPTOP#QUALITY'],1
1029,36,36:4,It doesnt work worth a damn.,"[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1030,36,36:5,The display is beyond horrible.,"[('DISPLAY#GENERAL', 'negative')]",['DISPLAY#GENERAL'],1
1031,36,36:6,I can not even read what I am writing half of the time.,"[('DISPLAY#USABILITY', 'negative')]",['DISPLAY#USABILITY'],1
1032,36,36:7,"There are so many things wrong with this product, it just makes me want to set my self on fire!","[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1033,36,36:8,I would totally recommend any other laptop over this pile of grabage.,"[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1034,36,36:9,"I know there are way better laptops out there for the same price, and why spend money on shit when you can go out and get yourself a perfectly decent laptop that doesnt suck total monkey balls.",[],[],0
1035,36,36:10,Not to mention it has shit gigs.,"[('HARD_DISC#DESIGN_FEATURES', 'negative')]",['HARD_DISC#DESIGN_FEATURES'],1
1036,36,36:11,I could not even put my entire music collection on this garabage.,"[('HARD_DISC#DESIGN_FEATURES', 'negative')]",['HARD_DISC#DESIGN_FEATURES'],1
1037,36,36:12,Do yourself a favor and invest in a few external harddrives if you are planning on purchasing this laptop.,"[('HARD_DISC#DESIGN_FEATURES', 'negative')]",['HARD_DISC#DESIGN_FEATURES'],1
1038,88,88:0,"I bought this last week, and the very next day had to return it because it over heated and the touch-mouse stopped responding.","[('LAPTOP#QUALITY', 'negative'), ('MOUSE#OPERATION_PERFORMANCE', 'negative')]","['LAPTOP#QUALITY', 'MOUSE#OPERATION_PERFORMANCE']",2
1039,88,88:1,"got another 1, and same issue.","[('LAPTOP#QUALITY', 'negative')]",['LAPTOP#QUALITY'],1
1040,88,88:2,I am taking back today.,"[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1041,88,88:3,Don't waste your money or time.,"[('LAPTOP#GENERAL', 'negative')]",['LAPTOP#GENERAL'],1
1042,88,88:4,"Very dissappointed becase I have had toshibas for years, and never a issue.","[('LAPTOP#GENERAL', 'negative'), ('COMPANY#GENERAL', 'positive')]","['LAPTOP#GENERAL', 'COMPANY#GENERAL']",2
1043,155,155:0,STOPPED BOOTING UP less than a week after my one-year warranty was up.,"[('LAPTOP#OPERATION_PERFORMANCE', 'negative'), ('LAPTOP#QUALITY', 'negative')]","['LAPTOP#OPERATION_PERFORMANCE', 'LAPTOP#QUALITY']",2
1044,155,155:1,Toshiba knows there is a manufacturing defect but will not acknowledge it.,"[('SUPPORT#QUALITY', 'negative')]",['SUPPORT#QUALITY'],1
1045,155,155:2,"Summary: After doing some investigation on the web, I have found that Toshiba NB205s are not chronically not booting.",[],[],0
1046,155,155:3,"Apparently there is a manufacturing defect, something with the amount of thermal paste.","[('LAPTOP#QUALITY', 'negative')]",['LAPTOP#QUALITY'],1
1047,155,155:4,TOSHIBA WILL NOT ACKNOWLEDGE THIS PROBLEM.,"[('SUPPORT#QUALITY', 'negative')]",['SUPPORT#QUALITY'],1
1048,155,155:5,"When I called Toshiba, they would not do anything and even tried to charge me $35 for the phone call, even though they didn't offer any technical support.","[('SUPPORT#QUALITY', 'negative'), ('SUPPORT#PRICE', 'negative')]","['SUPPORT#QUALITY', 'SUPPORT#PRICE']",2
1049,155,155:6,I loved the netbook (minus the fact that it was windows OS) until this started happening.,"[('OS#GENERAL', 'negative'), ('LAPTOP#GENERAL', 'negative')]","['OS#GENERAL', 'LAPTOP#GENERAL']",2
1050,155,155:7,"But if you can't make your product last more than a year, you will not get my business again.","[('COMPANY#GENERAL', 'negative'), ('LAPTOP#QUALITY', 'negative')]","['COMPANY#GENERAL', 'LAPTOP#QUALITY']",2
1051,71,71:0,I've had my MacBook Pro for three years now and still love it!,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1052,71,71:1,"In those three years, I've had a couple of minor problems and both were resolved by Apple quickly and easily.","[('SUPPORT#QUALITY', 'positive')]",['SUPPORT#QUALITY'],1
1053,71,71:2,"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.","[('POWER_SUPPLY#QUALITY', 'negative'), ('WARRANTY#GENERAL', 'positive')]","['POWER_SUPPLY#QUALITY', 'WARRANTY#GENERAL']",2
1054,71,71:3,"After a couple of years, my battery life began to diminish but was replaced for free due to a company-wide recall of my particular battery.","[('BATTERY#OPERATION_PERFORMANCE', 'negative'), ('SUPPORT#MISCELLANEOUS', 'positive')]","['BATTERY#OPERATION_PERFORMANCE', 'SUPPORT#MISCELLANEOUS']",2
1055,71,71:4,"In the three years I've had my MacBook Pro, I have never had a virus on my computer, and I do a lot of work on the internet.","[('LAPTOP#QUALITY', 'positive')]",['LAPTOP#QUALITY'],1
1056,71,71:5,"While there are occasions that my computer will freeze or will need to be manually shut down, this occurs far less frequently than on PC computers and laptops that I've used.",[],[],0
1057,71,71:6,The iLife software that comes with the computer is so simple to use and produces a great finished product.,"[('SOFTWARE#USABILITY', 'positive'), ('LAPTOP#DESIGN_FEATURES', 'positive')]","['SOFTWARE#USABILITY', 'LAPTOP#DESIGN_FEATURES']",2
1058,71,71:7,I highly recommend this product!,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1059,71,71:8,"It absolutely is more expensive than most PC laptops, but the ease of use, security, and minimal problems that have arisen make it well worth the pricetag.",[],[],0
1060,50,50:0,Needs constant repair.,"[('LAPTOP#QUALITY', 'negative')]",['LAPTOP#QUALITY'],1
1061,50,50:1,First the screen goes completely out.,"[('DISPLAY#OPERATION_PERFORMANCE', 'negative')]",['DISPLAY#OPERATION_PERFORMANCE'],1
1062,50,50:2,"Then HP sends it back to me with the hardware screwed up, not able to connect.","[('SUPPORT#QUALITY', 'negative')]",['SUPPORT#QUALITY'],1
1063,50,50:3,"Now the screen is going darker, darker, darker.","[('DISPLAY#OPERATION_PERFORMANCE', 'negative')]",['DISPLAY#OPERATION_PERFORMANCE'],1
1064,50,50:4,HP is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,"[('SUPPORT#QUALITY', 'negative'), ('WARRANTY#PRICE', 'negative')]","['SUPPORT#QUALITY', 'WARRANTY#PRICE']",2
1065,50,50:5,"Oh yeah, don't forget the expensive shipping to and from HP.","[('SHIPPING#PRICE', 'negative')]",['SHIPPING#PRICE'],1
1066,50,50:6,I'v spent as much for shipping as I would to buy a new netbook -- of course a different brand.,"[('SHIPPING#PRICE', 'negative'), ('COMPANY#GENERAL', 'negative')]","['SHIPPING#PRICE', 'COMPANY#GENERAL']",2
1067,352,352:0,So far so good with this laptop.,"[('LAPTOP#GENERAL', 'positive')]",['LAPTOP#GENERAL'],1
1068,352,352:1,"Fan vents to the side, so no cooling pad needed, great feature!","[('FANS_COOLING#DESIGN_FEATURES', 'positive')]",['FANS_COOLING#DESIGN_FEATURES'],1
1069,352,352:2,Screen is crystal clear and the system is very responsive.,"[('DISPLAY#QUALITY', 'positive'), ('LAPTOP#OPERATION_PERFORMANCE', 'positive')]","['DISPLAY#QUALITY', 'LAPTOP#OPERATION_PERFORMANCE']",2
1070,352,352:3,Memory is upgradable.,"[('LAPTOP#USABILITY', 'positive')]",['LAPTOP#USABILITY'],1
1071,352,352:4,The only thing I would change about it is the mouse keys.,"[('MOUSE#GENERAL', 'negative')]",['MOUSE#GENERAL'],1
1072,352,352:5,They click.,"[('MOUSE#QUALITY', 'negative')]",['MOUSE#QUALITY'],1
1073,352,352:6,"sounds like a typewriter, but if you can get past that, this is a great laptop for a little money!","[('MOUSE#QUALITY', 'negative'), ('LAPTOP#GENERAL', 'positive'), ('LAPTOP#PRICE', 'positive')]","['MOUSE#QUALITY', 'LAPTOP#GENERAL', 'LAPTOP#PRICE']",3
