,rid,sid,text,category,polarity,attribute,entity
1208,303,303:6,i can use it for all of my needs.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1209,303,303:7,i give this laptop a five star review i love it and it has done chams for me.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1210,303,303:8,if this computer every breaks down on me i will most definatly get the same one again.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1211,303,303:9,i think that anyone looking for a good durrable laptop then this is the way to go.,LAPTOP#QUALITY,positive,QUALITY,LAPTOP
1212,303,303:9,i think that anyone looking for a good durrable laptop then this is the way to go.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1213,304,304:0,From the second you open the box you will fall in love with this computer!,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1214,304,304:1,The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,OS#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,OS
1215,304,304:1,The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,OS#QUALITY,positive,QUALITY,OS
1216,304,304:2,"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!",MOUSE#DESIGN_FEATURES,positive,DESIGN_FEATURES,MOUSE
1217,304,304:2,"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!",MOUSE#USABILITY,positive,USABILITY,MOUSE
1218,304,304:2,"The track pad to me is what really stands out though, you can do several different things with it just depending on how many fingers you use on the track pad, awesome thinking Apple!",COMPANY#GENERAL,positive,GENERAL,COMPANY
1219,304,304:3,"Have not yet needed any customer support with this yet so to me that is a great thing, which is leaps and bounds ahead of PC in my opinion.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1220,304,304:4,"The OS is also very user friendly, even for those that switch from a PC, with a little practice you can take full advantage of this OS!",OS#USABILITY,positive,USABILITY,OS
1221,304,304:5,Apple continues to shine and provide a much more enjoyable computer experience!,COMPANY#GENERAL,positive,GENERAL,COMPANY
1222,304,304:5,Apple continues to shine and provide a much more enjoyable computer experience!,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1223,31,31:0,"From the start, when you open the box you see a completely different class of machine.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1224,31,31:1,The ease in which you set everything up is such that a child could do it.,LAPTOP#USABILITY,positive,USABILITY,LAPTOP
1225,31,31:2,"The screen is bright and clear, the operating system is solid and friendly to a novice.",DISPLAY#QUALITY,positive,QUALITY,DISPLAY
1226,31,31:2,"The screen is bright and clear, the operating system is solid and friendly to a novice.",OS#QUALITY,positive,QUALITY,OS
1227,31,31:2,"The screen is bright and clear, the operating system is solid and friendly to a novice.",OS#USABILITY,positive,USABILITY,OS
1228,31,31:3,"Fast, fast and fast, the web pages just fly by.",LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
1229,31,31:4,"I had my IWORKS, Itunes, Email, MS Office, network and printers set up and completely working perfectly within an hour.",LAPTOP#USABILITY,positive,USABILITY,LAPTOP
1230,31,31:4,"I had my IWORKS, Itunes, Email, MS Office, network and printers set up and completely working perfectly within an hour.",LAPTOP#CONNECTIVITY,positive,CONNECTIVITY,LAPTOP
1231,31,31:4,"I had my IWORKS, Itunes, Email, MS Office, network and printers set up and completely working perfectly within an hour.",LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
1232,31,31:5,That includes transferring my music and movies.,LAPTOP#USABILITY,positive,USABILITY,LAPTOP
1233,31,31:6,Good bye BLUE SCREEN and Critical errors!!!!,LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
1234,31,31:7,Skype is just so dang cool with this machine too.,SOFTWARE#GENERAL,positive,GENERAL,SOFTWARE
1235,31,31:8,I can hardly wait to see whats around the next corner.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1236,31,31:9,"My Iphone synced right up just like a person would expect, unlike the PCs in our lives.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1237,31,31:10,If only Bill Gates would read some of what is said here MS would do a better job.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1238,31,31:11,"If your time is worth anything to you, if you are tired of rebooting, reformatting, reinstalling, trying to find drivers, if you want a computer to work for you for a change, make the change to this computer.",LAPTOP#USABILITY,positive,USABILITY,LAPTOP
1239,31,31:11,"If your time is worth anything to you, if you are tired of rebooting, reformatting, reinstalling, trying to find drivers, if you want a computer to work for you for a change, make the change to this computer.",LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
1240,31,31:12,It is light and the battery last a very long time.,LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
1241,31,31:12,It is light and the battery last a very long time.,BATTERY#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,BATTERY
1242,31,31:13,Very fast boot up and shut down.,LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
1243,314,314:0,"been a PC user for many, many years.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1244,314,314:1,"Let me tell you, this machine is great.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1245,314,314:2,"Purchased for development purposes, but it has turned into my everyday laptop as well for surfing, e-mail, etc.",LAPTOP#MISCELLANEOUS,positive,MISCELLANEOUS,LAPTOP
1246,314,314:3,"I thought learning the Mac OS would be hard, but it is easily picked up if you are familiar with a PC.",OS#USABILITY,positive,USABILITY,OS
1247,314,314:4,The most amazing part to me as a PC user is the startup and shutdown times - and the fact that you very rarely have to restart the thing.,LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
1248,314,314:5,The only time I have restarted is during system updates.,LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
1249,314,314:6,great machine if you want to drop the cash for one.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1250,317,317:0,"Ok, this is probably the best laptop series ever devised by Apple.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1251,317,317:1,The case is carved out of a single block of aluminum.,LAPTOP#QUALITY,positive,QUALITY,LAPTOP
1252,317,317:2,"Although I opted for the lowest end MacBook Pro, this thing holds its own.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1253,317,317:3,"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",CPU#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,CPU
1254,317,317:3,"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",OS#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,OS
1255,317,317:3,"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",GRAPHICS#DESIGN_FEATURES,positive,DESIGN_FEATURES,GRAPHICS
1256,317,317:4,That is how it is able to function better than any other PC.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1257,317,317:5,I have recommended this laptop to everyone I know who is buying one.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1258,317,317:6,"I like it so much, I bought another just for my wife.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1259,331,331:0,Took it back as it was defective.,LAPTOP#QUALITY,negative,QUALITY,LAPTOP
1260,331,331:1,Page just disapeared after you got yahoo or downloaded something.,LAPTOP#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,LAPTOP
1261,331,331:2,Couldn't keep a page up you were working on!,LAPTOP#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,LAPTOP
1262,356,356:0,was a great deal i will give that.,LAPTOP#PRICE,positive,PRICE,LAPTOP
1263,356,356:1,the laptop preformed pretty well.,LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
1264,356,356:2,it cant fuction well with lots of webpages open at once.,LAPTOP#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,LAPTOP
1265,356,356:3,it has times were it freezes for 10 seconds and then starts again.,LAPTOP#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,LAPTOP
1266,356,356:4,"the mouse on the pad, the left button always sticks.",MOUSE#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,MOUSE
1267,356,356:5,the mouse is way way way to sensitve.,MOUSE#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,MOUSE
1268,356,356:6,i tried turning it done but it did nothing.,MOUSE#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,MOUSE
1269,356,356:7,the mouse jumps around all the time and it clicks stuff i dont want it too.,MOUSE#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,MOUSE
1270,356,356:7,the mouse jumps around all the time and it clicks stuff i dont want it too.,MOUSE#USABILITY,negative,USABILITY,MOUSE
1271,356,356:8,its not bad just VERY VERY annoying.,MOUSE#GENERAL,negative,GENERAL,MOUSE
1272,356,356:9,think i would spend little extra to get a better made laptop.,LAPTOP#QUALITY,negative,QUALITY,LAPTOP
1273,363,363:0,I am very happy with this laptop.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1274,363,363:1,For the price and what I get out of it has exceeded my expectations.,LAPTOP#PRICE,neutral,PRICE,LAPTOP
1275,363,363:1,For the price and what I get out of it has exceeded my expectations.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1276,363,363:2,I always have used a tower home PC and jumped to the laptop and have been very satisfied with its performance.,LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
1277,296,296:0,"First things first, Macbook pro has many applications to make life easier, unlike the windows computers.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1278,296,296:1,Amazing Quality!,LAPTOP#QUALITY,positive,QUALITY,LAPTOP
1279,296,296:2,Plus stylish.,LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
1280,296,296:3,"The big screen allows you to enjoy watching movies , pictures and etc!",DISPLAY#DESIGN_FEATURES,positive,DESIGN_FEATURES,DISPLAY
1281,296,296:4,"The flaws are, this computer is not for computer gamers because of the OS X.",LAPTOP#MISCELLANEOUS,negative,MISCELLANEOUS,LAPTOP
1282,296,296:4,"The flaws are, this computer is not for computer gamers because of the OS X.",OS#MISCELLANEOUS,negative,MISCELLANEOUS,OS
1283,296,296:5,Mac is not made for gaming.,LAPTOP#MISCELLANEOUS,negative,MISCELLANEOUS,LAPTOP
1284,296,296:6,BUT there's this application called Boot Camp which allows you to add another OS X like Windows.,SOFTWARE#MISCELLANEOUS,positive,MISCELLANEOUS,SOFTWARE
1285,296,296:7,"Second, it gets scratches easily and when it gets old some thing may operated",LAPTOP#QUALITY,negative,QUALITY,LAPTOP
1286,296,296:7,"Second, it gets scratches easily and when it gets old some thing may operated",LAPTOP#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,LAPTOP
1287,346,346:0,Was not happy with one of the programs on it.,SOFTWARE#GENERAL,negative,GENERAL,SOFTWARE
1288,346,346:1,"It was not clear that the Microsoft Student Edition that was loaded on the computer, was a six month trial.",SOFTWARE#MISCELLANEOUS,negative,MISCELLANEOUS,SOFTWARE
1289,346,346:2,"Also, the extended warranty was a problem.",WARRANTY#GENERAL,negative,GENERAL,WARRANTY
1290,346,346:3,The extended warranty for the $4000 and up computers was the only one available for purchase on the drop drown menu.,WARRANTY#MISCELLANEOUS,negative,MISCELLANEOUS,WARRANTY
1291,346,346:4,"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",LAPTOP#USABILITY,positive,USABILITY,LAPTOP
1292,346,346:4,"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",DISPLAY#GENERAL,positive,GENERAL,DISPLAY
1293,346,346:4,"Overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.",LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1294,343,343:0,I took 3-4 years researching brands and prices of laptops.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1295,343,343:1,I finally decided on this laptop because it was the right price for what I need it.,LAPTOP#PRICE,positive,PRICE,LAPTOP
1296,343,343:1,I finally decided on this laptop because it was the right price for what I need it.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1297,343,343:2,"I did think it had a camera because that was one of my requirements, but forgot to check in the specifications on this one before I purchased.",LAPTOP#DESIGN_FEATURES,negative,DESIGN_FEATURES,LAPTOP
1298,343,343:3,So I'm disappointed in that because communicating with my relatives out of the area is a priority.,LAPTOP#DESIGN_FEATURES,negative,DESIGN_FEATURES,LAPTOP
1299,343,343:4,"The only thing I didn't learn in my research was the software I would need like privacy protection and warranty protection, in case it gets broken, or crashes etc.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1300,343,343:5,"I don't have that additional money right now, and therefore wouldn't have purchased it at this time.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1301,343,343:6,Those things are very important - vital even!,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1302,343,343:7,So think about factoring those things in when you purchase.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1303,343,343:8,I just hope the reputation that Toshiba has is true and I won't have to worry about a crash.,COMPANY#GENERAL,neutral,GENERAL,COMPANY
1304,343,343:9,I will have to purchase Spy ware or Nortell for privacy protection.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1305,343,343:10,Thank you.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1306,32,32:0,I bought this eMachines Notebook PC in January of this year and I am highly dissatisfied with it.,LAPTOP#GENERAL,negative,GENERAL,LAPTOP
1307,32,32:1,The Internet Explorer was very slow from the very beginning.,SOFTWARE#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,SOFTWARE
1308,32,32:2,"It freezes, and it always shows that there is an error, so I have to restart it a few times every time I use it.",SOFTWARE#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,SOFTWARE
1309,32,32:3,I tried to upgrade it to a newer version a couple of months ago and I still have the same problem.,SOFTWARE#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,SOFTWARE
1310,32,32:4,"Well, I started using Google Chrome, which is a little better, but it freezes too sometimes.",SOFTWARE#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,SOFTWARE
1311,32,32:5,"This Notebook restarts every time there is a new update, so if you don't save your files and information, everything will be lost.",LAPTOP#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,LAPTOP
1312,32,32:6,Another issue I have with it is the battery.,BATTERY#GENERAL,negative,GENERAL,BATTERY
1313,32,32:7,Maybe three or four months ago it started blinking all of the sudden.,BATTERY#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,BATTERY
1314,32,32:8,"There is a small red circle next to it with a x in the middle, and when I click on it it says: "" Consider replacing your battery"" and it does not hold full charge.",BATTERY#OPERATION_PERFORMANCE,negative,OPERATION_PERFORMANCE,BATTERY
1315,32,32:8,"There is a small red circle next to it with a x in the middle, and when I click on it it says: "" Consider replacing your battery"" and it does not hold full charge.",BATTERY#QUALITY,negative,QUALITY,BATTERY
1316,32,32:9,"It is not even a year old yet, so I would definitely not recommend it to anyone.",LAPTOP#QUALITY,negative,QUALITY,LAPTOP
1317,32,32:9,"It is not even a year old yet, so I would definitely not recommend it to anyone.",LAPTOP#GENERAL,negative,GENERAL,LAPTOP
1318,32,32:10,Don't waste your money!,LAPTOP#GENERAL,negative,GENERAL,LAPTOP
1319,48,48:0,This laptop is the most amazing little peice of machinery I have owned outside of the Iphone.,UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1320,48,48:1,"It took me a while top get away from the land of PCs, but now that I have, I can't see myself going back to it.",UNKNOWN#UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
1321,48,48:2,The laptop is gorgeous.,LAPTOP#GENERAL,positive,GENERAL,LAPTOP
1322,48,48:3,"It is sleek, smooth, and lightweight.",LAPTOP#DESIGN_FEATURES,positive,DESIGN_FEATURES,LAPTOP
1323,48,48:3,"It is sleek, smooth, and lightweight.",LAPTOP#OPERATION_PERFORMANCE,positive,OPERATION_PERFORMANCE,LAPTOP
1324,48,48:4,It is easily portable and I take it everywhere I go and might require internet access.,LAPTOP#PORTABILITY,positive,PORTABILITY,LAPTOP
